file_path,width,height,dtype,min_intensity,max_intensity,mean_intensity
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_4.png,515,282,uint8,0,255,110.4514305
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_40.png,515,282,uint8,0,255,113.0201043
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_41.png,515,282,uint8,0,255,112.9073229
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_42.png,515,282,uint8,0,255,112.7846881
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_43.png,515,282,uint8,0,255,112.5870378
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_44.png,515,282,uint8,0,255,112.6458686
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_45.png,515,282,uint8,0,255,112.8921297
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_46.png,515,282,uint8,0,255,112.8451508
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_47.png,515,282,uint8,0,255,112.5795342
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_48.png,515,282,uint8,0,255,112.672924
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_49.png,515,282,uint8,0,255,112.5416701
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_5.png,515,282,uint8,0,255,109.7527215
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_50.png,515,282,uint8,0,255,113.0639434
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_51.png,515,282,uint8,0,255,112.8502376
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_52.png,515,282,uint8,0,255,113.0612425
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_53.png,515,282,uint8,0,255,113.4678837
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_54.png,515,282,uint8,0,255,113.1777784
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_55.png,515,282,uint8,0,255,112.9741427
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_56.png,515,282,uint8,0,255,112.9065947
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_57.png,515,282,uint8,0,255,112.7058407
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_58.png,515,282,uint8,0,255,113.3848533
C:\Users\dell\Documents\hsi2ndresearch\Segregated Sentences and Parts\2. Page 5\Document_1\Image_05\C_02_W-01-02-03-04_R1111\Writer_00\Band_59.png,515,282,uint8,0,255,113.4692832
